epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,34351.2,1.18226,0.78788,0.90903,0.56139,0.43614,0.45648,0.29375,0.28425,1.11538,0.7719,0.88651,0.0016736,0.0016736,0.0016736
170,34553.6,1.1801,0.78735,0.90854,0.56043,0.43647,0.45637,0.29395,0.28438,1.11535,0.77182,0.88647,0.0016538,0.0016538,0.0016538
171,34755.9,1.18372,0.79346,0.91223,0.56031,0.43679,0.45638,0.29426,0.28469,1.11477,0.77172,0.88624,0.001634,0.001634,0.001634
172,34959.1,1.17235,0.78072,0.91055,0.56124,0.43709,0.45702,0.29427,0.28473,1.11487,0.77173,0.88614,0.0016142,0.0016142,0.0016142
173,35161.8,1.17545,0.78177,0.90926,0.55884,0.43868,0.45715,0.2948,0.28511,1.11497,0.77128,0.88613,0.0015944,0.0015944,0.0015944
174,35364.9,1.16789,0.77828,0.90748,0.55864,0.43894,0.45719,0.29438,0.28506,1.11483,0.77138,0.88604,0.0015746,0.0015746,0.0015746
175,35567.3,1.17699,0.78736,0.90985,0.55953,0.43875,0.45727,0.29398,0.28499,1.11464,0.77108,0.88597,0.0015548,0.0015548,0.0015548
176,35770.2,1.17413,0.77875,0.91137,0.55691,0.44031,0.45771,0.29439,0.28503,1.11454,0.77109,0.88596,0.001535,0.001535,0.001535
177,35972.6,1.17112,0.77734,0.90956,0.55684,0.44028,0.45761,0.29453,0.28504,1.11446,0.77115,0.88589,0.0015152,0.0015152,0.0015152
178,36174.8,1.17361,0.7794,0.90923,0.55918,0.43938,0.45773,0.2944,0.28537,1.11458,0.77099,0.88583,0.0014954,0.0014954,0.0014954
179,36377.2,1.17584,0.78223,0.91034,0.55837,0.44005,0.45798,0.2945,0.28533,1.11438,0.77081,0.8858,0.0014756,0.0014756,0.0014756
180,36579.5,1.16554,0.7677,0.90774,0.55885,0.43948,0.45816,0.29468,0.28534,1.11414,0.7705,0.88586,0.0014558,0.0014558,0.0014558
181,36781.9,1.17284,0.77662,0.90659,0.55999,0.43869,0.45845,0.29537,0.28549,1.11383,0.77015,0.88576,0.001436,0.001436,0.001436
182,36985.6,1.16781,0.77032,0.90729,0.55911,0.43913,0.4586,0.29562,0.2855,1.11371,0.76991,0.88571,0.0014162,0.0014162,0.0014162
183,37188.5,1.16857,0.77327,0.90593,0.56044,0.43848,0.45848,0.29599,0.28567,1.11325,0.76968,0.88565,0.0013964,0.0013964,0.0013964
184,37391.5,1.17232,0.77308,0.90796,0.55978,0.43908,0.45869,0.29613,0.28575,1.11309,0.76982,0.8856,0.0013766,0.0013766,0.0013766
185,37594.7,1.16181,0.76842,0.90703,0.55978,0.43984,0.45898,0.29557,0.28574,1.11288,0.76967,0.88558,0.0013568,0.0013568,0.0013568
186,37797.6,1.1662,0.76902,0.90764,0.55952,0.44069,0.45905,0.2964,0.28589,1.11256,0.76944,0.88556,0.001337,0.001337,0.001337
187,38000.7,1.16963,0.76981,0.90513,0.56012,0.44081,0.45913,0.29674,0.28585,1.11259,0.76949,0.8855,0.0013172,0.0013172,0.0013172
188,38203.7,1.16243,0.76293,0.9079,0.56071,0.44088,0.45944,0.29694,0.28597,1.11248,0.76937,0.88547,0.0012974,0.0012974,0.0012974
189,38406.2,1.15798,0.76373,0.90607,0.55956,0.44109,0.45965,0.29664,0.28615,1.11226,0.76931,0.88549,0.0012776,0.0012776,0.0012776
190,38608.2,1.16764,0.76468,0.9078,0.55914,0.44201,0.45985,0.29676,0.28639,1.11185,0.76914,0.88536,0.0012578,0.0012578,0.0012578
191,38811.4,1.15317,0.75425,0.90355,0.55887,0.44271,0.45989,0.29691,0.28633,1.11173,0.76911,0.88536,0.001238,0.001238,0.001238
192,39014.1,1.16268,0.75817,0.9047,0.55915,0.4417,0.46025,0.29705,0.28659,1.11191,0.76877,0.88545,0.0012182,0.0012182,0.0012182
193,39217,1.1502,0.75349,0.90413,0.56099,0.44267,0.46038,0.29741,0.28662,1.11174,0.76857,0.8854,0.0011984,0.0011984,0.0011984
194,39420.3,1.1569,0.75399,0.90226,0.56152,0.44299,0.46074,0.29696,0.28684,1.11144,0.7683,0.8854,0.0011786,0.0011786,0.0011786
195,39623.2,1.15325,0.75347,0.90475,0.55974,0.44367,0.4609,0.29688,0.28688,1.11183,0.76852,0.88539,0.0011588,0.0011588,0.0011588
196,39826.5,1.15648,0.75426,0.90332,0.56074,0.44343,0.46107,0.29675,0.28694,1.11186,0.76844,0.88539,0.001139,0.001139,0.001139
197,40029.2,1.15066,0.74582,0.90118,0.56328,0.44247,0.46117,0.29711,0.287,1.11183,0.76839,0.8854,0.0011192,0.0011192,0.0011192
198,40231.5,1.15138,0.74859,0.90382,0.56342,0.44217,0.46132,0.29844,0.28735,1.11165,0.76811,0.8854,0.0010994,0.0010994,0.0010994
199,40434.7,1.15144,0.74905,0.90366,0.56542,0.44139,0.46178,0.29842,0.28766,1.11157,0.7682,0.88537,0.0010796,0.0010796,0.0010796
200,40638.6,1.1507,0.74635,0.90083,0.5642,0.44195,0.462,0.29833,0.28774,1.11153,0.76822,0.88531,0.0010598,0.0010598,0.0010598
201,40841.4,1.15055,0.74717,0.90232,0.5631,0.44222,0.46203,0.2986,0.28783,1.1114,0.7681,0.88527,0.00104,0.00104,0.00104
202,41043.9,1.14501,0.74205,0.9027,0.56526,0.44119,0.46196,0.29862,0.28791,1.11093,0.76778,0.88526,0.0010202,0.0010202,0.0010202
203,41246.7,1.14226,0.74375,0.90217,0.56593,0.44074,0.46235,0.2986,0.288,1.11089,0.76776,0.88522,0.0010004,0.0010004,0.0010004
204,41449.8,1.1491,0.74343,0.90104,0.5679,0.44017,0.46248,0.2985,0.28806,1.11055,0.76774,0.88517,0.0009806,0.0009806,0.0009806
205,41653.2,1.14758,0.73867,0.90079,0.56971,0.43861,0.46264,0.29923,0.28825,1.11013,0.76755,0.88509,0.0009608,0.0009608,0.0009608
206,41856.2,1.14329,0.73871,0.90248,0.56734,0.44038,0.46282,0.29959,0.28842,1.11008,0.76743,0.88511,0.000941,0.000941,0.000941
207,42059.5,1.1418,0.73774,0.90114,0.56818,0.44039,0.46294,0.29903,0.28857,1.11003,0.76761,0.8851,0.0009212,0.0009212,0.0009212
208,42262,1.14787,0.74111,0.90283,0.56643,0.44179,0.46302,0.29892,0.28845,1.11008,0.76739,0.88507,0.0009014,0.0009014,0.0009014
209,42464.2,1.13841,0.73653,0.89979,0.56789,0.44156,0.46333,0.29924,0.28875,1.11002,0.76728,0.88501,0.0008816,0.0008816,0.0008816
210,42666.6,1.13677,0.73166,0.89936,0.56612,0.44287,0.46318,0.29941,0.28887,1.10975,0.76715,0.88497,0.0008618,0.0008618,0.0008618
211,42869.7,1.13701,0.73074,0.89826,0.56542,0.44366,0.46352,0.29956,0.28897,1.10975,0.76698,0.88495,0.000842,0.000842,0.000842
212,43072.2,1.13915,0.73097,0.89987,0.56493,0.44379,0.46341,0.2993,0.28873,1.10971,0.76672,0.88496,0.0008222,0.0008222,0.0008222
213,43274.5,1.12954,0.72417,0.8977,0.56647,0.44245,0.46328,0.29928,0.28872,1.10951,0.76652,0.88489,0.0008024,0.0008024,0.0008024
214,43476.9,1.13213,0.72565,0.8978,0.56683,0.44237,0.46347,0.29946,0.28893,1.10951,0.76642,0.88489,0.0007826,0.0007826,0.0007826
215,43679.7,1.13107,0.72399,0.89644,0.56649,0.44326,0.46342,0.29913,0.28886,1.10922,0.76639,0.88483,0.0007628,0.0007628,0.0007628
216,43882.2,1.12526,0.71512,0.89738,0.56577,0.4433,0.4636,0.29908,0.28896,1.10925,0.76639,0.88476,0.000743,0.000743,0.000743
217,44085,1.12386,0.71789,0.89582,0.56562,0.44326,0.4636,0.29844,0.28881,1.10903,0.76644,0.8847,0.0007232,0.0007232,0.0007232
218,44287.1,1.12715,0.71631,0.89693,0.56535,0.44435,0.46363,0.29858,0.28899,1.10887,0.76642,0.88472,0.0007034,0.0007034,0.0007034
219,44490.4,1.12136,0.70875,0.89443,0.5653,0.44328,0.46373,0.29848,0.28912,1.10896,0.76643,0.88475,0.0006836,0.0006836,0.0006836
220,44693.4,1.11896,0.71534,0.89647,0.56685,0.44363,0.46411,0.29843,0.2892,1.10874,0.76627,0.88474,0.0006638,0.0006638,0.0006638
221,44896.2,1.12173,0.70422,0.89547,0.56555,0.44516,0.46414,0.29863,0.28925,1.10874,0.76641,0.88474,0.000644,0.000644,0.000644
222,45098.7,1.12544,0.71302,0.89569,0.56592,0.44467,0.46438,0.29902,0.28942,1.10858,0.76654,0.88474,0.0006242,0.0006242,0.0006242
223,45302,1.11759,0.70825,0.89481,0.56485,0.44557,0.46445,0.299,0.2895,1.10873,0.76637,0.88485,0.0006044,0.0006044,0.0006044
224,45505.3,1.11803,0.70426,0.89435,0.56322,0.44715,0.46453,0.29925,0.28955,1.10867,0.7664,0.88487,0.0005846,0.0005846,0.0005846
225,45708,1.11306,0.70061,0.89572,0.56488,0.44541,0.46461,0.29936,0.28952,1.10869,0.76644,0.88487,0.0005648,0.0005648,0.0005648
226,45910.1,1.1196,0.7056,0.8945,0.56439,0.44615,0.46495,0.29938,0.28978,1.1086,0.76638,0.8849,0.000545,0.000545,0.000545
227,46112.9,1.11131,0.69875,0.89246,0.56506,0.4453,0.46511,0.29922,0.28971,1.1086,0.76633,0.88488,0.0005252,0.0005252,0.0005252
228,46315.6,1.11767,0.70132,0.89188,0.56893,0.44387,0.46544,0.29951,0.28991,1.10848,0.76638,0.88485,0.0005054,0.0005054,0.0005054
229,46518.5,1.10576,0.69392,0.89114,0.56959,0.44317,0.46517,0.2997,0.2898,1.10839,0.7663,0.88483,0.0004856,0.0004856,0.0004856
230,46720.6,1.11211,0.69531,0.89137,0.56934,0.44343,0.46529,0.29977,0.28993,1.10824,0.76635,0.8848,0.0004658,0.0004658,0.0004658
231,46923.5,1.1085,0.69233,0.89321,0.57017,0.44256,0.46542,0.29984,0.29003,1.10805,0.76644,0.88476,0.000446,0.000446,0.000446
232,47126.5,1.11878,0.69347,0.89275,0.56988,0.44413,0.46562,0.29946,0.29017,1.10815,0.76641,0.88475,0.0004262,0.0004262,0.0004262
233,47329.7,1.10274,0.68656,0.8909,0.56882,0.44475,0.46564,0.29958,0.29029,1.10828,0.76664,0.88477,0.0004064,0.0004064,0.0004064
234,47532.2,1.10664,0.69061,0.89116,0.56999,0.44462,0.46583,0.29974,0.2901,1.10807,0.76669,0.88464,0.0003866,0.0003866,0.0003866
235,47734.6,1.10126,0.68087,0.88974,0.56989,0.44483,0.46583,0.29979,0.29023,1.10831,0.76694,0.88471,0.0003668,0.0003668,0.0003668
236,47937.2,1.10513,0.68487,0.89038,0.56765,0.44572,0.46575,0.29988,0.29039,1.10822,0.76694,0.88469,0.000347,0.000347,0.000347
237,48140.2,1.09635,0.6767,0.88959,0.56708,0.44583,0.46581,0.29998,0.29048,1.10814,0.76707,0.88467,0.0003272,0.0003272,0.0003272
238,48343.6,1.09373,0.67465,0.88839,0.56896,0.44548,0.46593,0.30023,0.2907,1.10828,0.76728,0.88467,0.0003074,0.0003074,0.0003074
239,48546.3,1.10049,0.67992,0.88834,0.56835,0.4458,0.4659,0.30005,0.29075,1.10821,0.76756,0.88465,0.0002876,0.0002876,0.0002876
240,48749.1,1.09213,0.67121,0.88769,0.56861,0.44611,0.46589,0.29991,0.29054,1.10827,0.76752,0.88465,0.0002678,0.0002678,0.0002678
241,48951.8,1.09156,0.66988,0.89642,0.56957,0.44645,0.46641,0.30028,0.29069,1.10824,0.76751,0.88462,0.000248,0.000248,0.000248
242,49152.4,1.08087,0.65545,0.89287,0.56905,0.44548,0.46617,0.29991,0.29069,1.10836,0.76763,0.88462,0.0002282,0.0002282,0.0002282
243,49352.7,1.07572,0.65049,0.89082,0.56935,0.44518,0.46616,0.29999,0.29101,1.10835,0.76797,0.88464,0.0002084,0.0002084,0.0002084
244,49553.6,1.07834,0.64957,0.89173,0.56907,0.44542,0.46642,0.30012,0.29084,1.1084,0.76791,0.88457,0.0001886,0.0001886,0.0001886
245,49753.7,1.06965,0.64228,0.88844,0.56916,0.44503,0.46622,0.3,0.29085,1.10822,0.76828,0.88453,0.0001688,0.0001688,0.0001688
246,49954.6,1.06837,0.64025,0.88878,0.56921,0.44525,0.46626,0.30007,0.29096,1.10825,0.76857,0.88454,0.000149,0.000149,0.000149
247,50154.6,1.06888,0.63909,0.88896,0.56846,0.44541,0.46639,0.30039,0.29112,1.10816,0.76858,0.88457,0.0001292,0.0001292,0.0001292
248,50355.4,1.06863,0.63747,0.88791,0.56954,0.44483,0.46639,0.30127,0.29121,1.10824,0.7686,0.88457,0.0001094,0.0001094,0.0001094
249,50556.6,1.07057,0.63759,0.88857,0.57038,0.44411,0.46658,0.30156,0.29133,1.10816,0.76876,0.88452,8.96e-05,8.96e-05,8.96e-05
250,50757.9,1.06325,0.63071,0.88655,0.57013,0.44472,0.46641,0.30127,0.29107,1.10836,0.76891,0.88455,6.98e-05,6.98e-05,6.98e-05
